0, 10, 17
0, 10, 10
0, 10, 22
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 11
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 12
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 1
0, 10, 1
0, 10, 17
0, 10, 3
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 19
0, 10, 10
0, 10, 22
0, 10, 3
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 1
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 3
0, 10, 3
0, 10, 10
0, 10, 11
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 11
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 11
0, 10, 16
0, 10, 17
0, 10, 12
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 15
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 19
0, 10, 17
0, 10, 1
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 19
0, 10, 10
0, 10, 3
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 28
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 20
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 21
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 27
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 22
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 19
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 16
0, 10, 12
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 20
0, 10, 1
0, 10, 10
0, 10, 22
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 11
0, 10, 10
0, 10, 3
0, 10, 17
0, 10, 22
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 19
0, 10, 20
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 11
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 1
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 11
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 16
0, 10, 17
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 15
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 12
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 12
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 17
0, 10, 21
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 17
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 17
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 3
0, 10, 22
0, 10, 16
0, 10, 17
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 11
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 3
0, 10, 3
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 12
0, 10, 1
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 1
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 11
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 12
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 12
0, 10, 3
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 3
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 21
0, 10, 16
0, 10, 1
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 11
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 15
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 1
0, 10, 20
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 12
0, 10, 10
0, 10, 10
0, 10, 19
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 18
0, 10, 16
0, 10, 17
0, 10, 17
0, 10, 16
0, 10, 1
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 17
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 13
0, 10, 16
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 11
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 3
0, 10, 16
0, 10, 10
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 16
0, 10, 3
0, 10, 10
0, 10, 17
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 1
0, 10, 1
0, 10, 17
0, 10, 16
0, 10, 3
0, 10, 18
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 15
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 1
0, 10, 16
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 16
0, 10, 10
0, 10, 1
0, 10, 10
0, 10, 11
0, 10, 10
0, 10, 17
0, 10, 29
0, 10, 10
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 11
0, 10, 3
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 17
0, 10, 11
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 3
0, 10, 11
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 20
0, 10, 16
0, 10, 17
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 3
0, 10, 10
0, 10, 10
0, 10, 1
0, 10, 3
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 19
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 3
0, 10, 11
0, 10, 17
0, 10, 17
0, 10, 3
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 1
0, 10, 1
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 1
0, 10, 3
0, 10, 17
0, 10, 1
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 23
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 17
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 21
0, 10, 16
0, 10, 10
0, 10, 17
0, 10, 17
0, 10, 10
0, 10, 10
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 16
0, 10, 3
0, 10, 11
0, 10, 17
0, 10, 17
0, 10, 16
0, 10, 16
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 21
0, 10, 15
0, 10, 10
0, 10, 16
0, 10, 17
0, 10, 10
0, 10, 16
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 10
0, 10, 17
0, 10, 10
0, 10, 16
